id,dc_num,cc_num,work_employed,work_onleave,work_temp_unemployed,work_looking,work_retired,work_disabled,work_other,work_occupation,work_self,inc_wage,inc_retempl,inc_self,inc_ss,inc_intdiv,inc_rent,inc_gov,inc_alimony,inc_child,inc_retsav,inc_wage_freq,inc_retempl_freq,inc_self_freq,inc_ss_freq,inc_intdiv_freq,inc_rent_freq,inc_gov_freq,inc_alimony_freq,inc_child_freq,inc_retsav_freq,paypref_b1,paypref_b2,paypref_nb1,paypref_nb2,paypref_lt10,paypref_10to25,paypref_25to50,paypref_50to100,paypref_100plus,paypref_web,cc_type_1,cc_type_2,cc_type_3,cc_type_4,cc_type_5,cc_rewards_1,cc_rewards_2,cc_rewards_3,cc_rewards_4,cc_rewards_5,cc_hasbal_1,cc_hasbal_2,cc_hasbal_3,cc_hasbal_4,cc_hasbal_5,cc_chip_1,cc_chip_2,cc_chip_3,cc_chip_4,cc_chip_5,dc_logo_1,dc_logo_2,dc_logo_3,dc_logo_4,dc_logo_5,dc_rewards_1,dc_rewards_2,dc_rewards_3,dc_rewards_4,dc_rewards_5,dc_acct_1,dc_acct_2,dc_acct_3,dc_acct_4,dc_acct_5,shops_online,last_income_date,paypref_b1_why,paypref_b2_why,paypref_nb1_why,paypref_nb2_why,paypref_web_why,e_exp_csh,e_exp_chk,e_exp_od,e_exp_cc,e_exp_heloc,e_exp_sav,e_exp_payday,e_exp_fam,e_exp_cover,e_exp_pawn,e_exp_csh_saved,e_exp_chk_saved,e_exp_sav_saved,e_exp_prepaid_saved,e_exp_tot_saved,e_exp_prepaid,interest_level,memory_lpd,memory_checkbook,memory_receipts,memory_finrec,memory_memory,memory_oth,next_income_date,scpc_date,gender,dateofbirth_year,age,marital_status,highest_education,hispaniclatino,hispaniclatino_group,race_white,race_black,race_asian,race_other,hh_size,income_hh,homeowner,home_value,home_debt,other_assets,other_debts,ind_weight,census_division
102897,1,1,1,0,0,0,0,0,0,2,0,1,1,0,1,0,0,0,0,0,0,2,4,NA,4,NA,NA,NA,NA,NA,NA,6,2,3,2,4,4,3,3,3,3,2,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2019-10-01,13,10,14,1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,20000,29000,150,49150,NA,1,0,1,1,0,0,0,2019-10-18,2019-09-26,0,1950,69,1,10,0,NA,0,1,0,0,2,74000,1,109000,0,150000,4100,1.4869621992111206,7
100184,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,2,4,4,NA,NA,NA,NA,NA,NA,NA,7,2,4,3,4,4,4,3,3,4,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,2019-10-02,5,5,5,5,12,30,970,0,0,0,1000,0,0,2000,0,39,970,1000,0,2009,0,2,0,0,1,1,0,0,2019-10-11,2019-09-19,1,1959,60,1,9,0,NA,1,0,0,0,2,60000,1,25000,0,75000,0,0.24998416006565094,7
102532,NA,2,1,0,0,0,0,0,0,4,1,0,0,1,0,0,0,0,0,0,0,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,3,1,3,1,3,3,3,3,3,3,1,2,NA,NA,NA,1,0,NA,NA,NA,0,0,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2019-10-05,5,1,5,1,4,0,2000,0,0,0,0,0,0,2000,0,200,14243,6437,0,20880,0,NA,NA,NA,NA,NA,NA,NA,2019-10-12,2019-10-08,0,1956,62,1,13,0,NA,1,0,0,0,4,120000,1,450000,200000,0,0,0.43895113468170166,9
102200,1,1,0,0,0,0,0,1,0,NA,NA,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,6,4,4,3,1,4,4,4,3,4,2,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,2019-10-09,5,1,1,1,1,0,1000,0,1000,0,0,0,0,2000,0,170,852,523,0,1545,0,3,0,1,1,0,0,0,2019-11-13,2019-09-19,1,1961,58,1,11,0,NA,1,0,0,0,2,52000,1,90000,83000,18000,4000,0.50258868932724,9
102841,0,1,0,0,0,0,1,0,0,NA,NA,0,1,0,0,1,0,0,0,0,0,NA,4,NA,NA,9,NA,NA,NA,NA,NA,7,3,3,1,3,3,3,3,3,3,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,2,NA,NA,NA,NA,1,2019-10-01,13,5,5,1,12,1000,0,0,0,0,1000,0,0,2000,0,1260,0,54452,0,55712,0,2,0,0,1,1,0,0,2019-11-01,2019-09-19,1,1957,62,6,10,0,NA,1,1,0,0,3,75000,0,NA,NA,10000,0,2.644481658935547,9
100873,2,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,4,3,4,4,4,4,4,4,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,2,NA,NA,NA,0,0,NA,NA,NA,1,2,NA,NA,NA,1,2019-10-18,3,3,1,12,3,0,0,0,2000,0,0,0,0,2000,0,0,500,500,0,1000,0,2,0,1,1,1,1,0,2019-11-05,2019-09-21,0,1961,57,4,11,0,NA,1,0,0,0,2,79000,0,NA,NA,0,15000,0.5748847126960754,9
100665,2,NA,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4,4,1,1,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,0,0,NA,NA,NA,1,2,NA,NA,NA,1,2019-10-23,5,10,5,1,4,0,200,0,0,0,0,0,0,200,0,0,0,0,0,0,0,2,0,0,1,0,0,1,2019-11-05,2019-09-19,0,1985,34,1,13,0,NA,1,0,0,0,6,60000,0,NA,NA,10000,13000,1.8112273216247559,5
103019,1,NA,0,0,0,0,0,1,0,NA,NA,0,0,0,1,0,0,1,0,0,0,NA,NA,NA,4,NA,NA,4,NA,NA,NA,4,8,8,1,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2019-09-03,1,1,1,1,NA,0,25,0,0,0,0,0,0,25,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2019-10-15,2019-09-18,0,1961,58,3,6,0,NA,1,0,0,0,2,1400,1,4000,0,0,0,0.24997906386852264,2
100400,1,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,4,1,1,1,4,4,4,4,1,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2019-10-18,5,5,5,5,12,0,2000,0,0,0,0,0,0,2000,0,0,3000,0,0,3000,0,1,0,1,1,1,0,0,2019-11-01,2019-09-23,0,1973,46,4,9,0,NA,1,0,0,0,4,50000,0,NA,NA,25000,15000,0.6709309816360474,2
103326,1,1,0,0,0,0,0,1,0,NA,NA,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,4,3,4,1,1,1,4,3,3,3,2,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2019-10-03,5,13,5,3,3,0,7,493,0,0,0,0,0,500,0,0,7,0,0,7,0,3,0,0,0,0,1,0,2019-11-01,2019-09-20,0,1963,56,1,9,0,NA,1,0,0,0,2,25000,1,2000,0,15000,10000,0.24997906386852264,2
100618,1,0,0,0,0,0,0,0,1,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,4,4,1,1,4,4,4,4,10,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2019-10-04,5,5,5,1,12,0,0,0,0,0,0,0,1000,1000,0,0,0,0,0,0,0,2,0,0,1,0,1,0,NA,2019-09-21,0,1984,34,1,11,0,NA,1,0,0,0,3,59000,1,157000,154000,15000,28000,1.1669483184814453,6
101872,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,2,3,6,1,3,3,3,3,3,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,5,5,5,5,4,0,150,0,0,0,50,0,0,200,0,0,0,50,0,50,0,3,0,0,0,0,1,0,2019-11-08,2019-10-20,0,1960,59,1,9,0,NA,1,0,0,0,2,20000,1,100000,100000,0,20000,0.7234167456626892,3
102907,1,1,0,0,0,0,1,0,0,NA,NA,0,0,0,1,0,0,0,0,0,1,NA,NA,NA,4,NA,NA,NA,NA,NA,4,3,2,3,4,1,3,3,3,3,3,2,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2019-10-09,12,5,13,5,12,0,0,0,0,0,2000,0,0,2000,0,0,0,5000,0,5000,0,2,0,0,1,0,1,0,2019-11-01,2019-09-18,1,1943,75,5,10,0,NA,1,0,0,0,1,18000,1,15000,0,5000,0,0.5138463973999023,3
102214,1,NA,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,4,1,4,4,4,4,4,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2019-10-02,5,5,5,5,4,300,0,0,0,0,0,0,0,300,0,300,0,0,0,300,0,1,0,1,1,0,0,0,2019-10-29,2019-09-19,1,1968,51,4,9,0,NA,1,0,0,0,4,86000,1,125000,50000,25000,10000,0.5273618698120117,6
104187,1,NA,0,0,0,0,0,0,1,NA,NA,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,4,1,1,5,1,1,4,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2019-10-06,13,5,5,5,NA,200,0,0,0,0,0,0,0,200,0,0,3,0,4,7,0,3,0,1,0,0,0,0,2019-10-25,2019-09-19,0,1975,44,1,9,0,NA,1,0,0,0,6,50000,0,NA,NA,6000,2300,0.24999013543128967,5
100314,0,1,1,0,0,0,0,0,0,4,1,NA,0,1,1,0,0,0,0,0,0,NA,NA,4,4,NA,NA,NA,NA,NA,NA,7,2,3,2,1,3,3,3,3,3,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2019-10-01,15,5,5,5,4,500,1000,0,0,0,500,0,0,2000,0,500,1000,20000,NA,21500,0,1,1,0,0,0,0,0,2019-10-15,2019-09-19,0,1951,68,5,11,0,NA,1,0,0,0,2,59000,1,300000,0,60000,0,0.24997998774051666,4
103108,NA,1,1,0,0,0,0,0,0,4,1,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,3,7,1,2,1,3,3,3,3,3,2,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2019-10-15,5,5,16,9,8,0,2000,0,0,0,0,0,0,2000,0,1380,3000,0,0,4380,0,2,1,1,1,1,0,0,2019-11-12,2019-09-20,0,1950,69,1,9,0,NA,1,0,0,0,2,60000,1,250000,69000,8000,0,0.24999141693115234,4
101500,NA,3,1,0,0,0,0,0,0,4,1,0,0,1,0,0,0,0,0,0,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2,1,3,2,1,2,3,3,3,3,2,2,4,NA,NA,1,1,1,NA,NA,0,0,0,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2019-09-26,10,3,13,3,11,0,0,0,2000,0,0,0,0,2000,0,1000,1251,17411,0,19662,0,2,1,0,0,0,0,0,2019-10-03,2019-09-20,1,1964,55,1,9,0,NA,1,0,0,0,2,50000,1,125000,0,10000,0,0.24998493492603302,1
102780,1,NA,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,4,4,6,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2019-10-15,5,5,5,5,4,NA,NA,NA,NA,NA,900,NA,NA,900,NA,0,0,427,0,427,NA,2,0,1,1,1,1,0,2019-10-31,2019-09-19,0,1998,20,6,13,0,NA,1,0,0,0,1,6000,0,NA,NA,2500,21000,0.24998189508914948,2
101191,1,2,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,2,NA,4,NA,4,4,NA,NA,NA,NA,2,3,4,3,4,4,4,3,3,3,2,1,NA,NA,NA,1,1,NA,NA,NA,0,0,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,2019-10-16,10,5,3,11,1,0,2000,0,0,0,0,0,0,2000,0,NA,20000,26093,0,46093,0,2,1,0,1,1,1,0,2019-10-30,2019-09-19,0,1959,60,4,14,0,NA,1,0,0,0,2,125000,1,250000,0,1000000,2400,0.2499811053276062,1
101214,0,0,0,0,0,0,1,0,1,NA,NA,0,0,1,1,0,0,0,0,0,0,NA,NA,2,4,NA,NA,NA,NA,NA,NA,2,8,3,1,1,4,4,2,2,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,0,2019-09-30,10,10,11,14,NA,900,150,50,250,20,50,10,10,1500,10,900,174,46,1,1121,50,1,0,0,1,0,0,0,2019-10-17,2019-09-19,1,1936,82,4,9,0,NA,1,0,0,0,1,25900,1,12800,11600,200,500,1.9967288970947266,6
102338,1,1,1,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,1,4,1,1,1,1,4,4,1,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,2019-09-26,5,5,5,5,4,1000,500,0,0,0,500,0,0,2000,0,1000,1180,1000,0,3180,0,1,1,1,0,0,1,0,NA,2019-09-21,1,1965,53,1,10,0,NA,1,0,0,0,3,75000,1,130000,80000,100000,57000,0.7991208434104919,6
103398,1,1,0,0,0,0,0,0,1,NA,NA,0,0,1,0,0,0,0,0,0,0,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,3,7,3,2,3,3,3,3,3,3,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,2019-10-24,5,5,13,9,4,NA,NA,0,0,0,2000,0,0,2000,0,0,0,8000,0,8000,0,3,0,0,0,1,0,0,2019-10-31,2019-09-20,0,1959,60,4,14,0,NA,1,0,0,0,1,0,1,333000,150000,100000,24000,0.5118466019630432,9
102319,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,2,NA,NA,NA,9,NA,NA,NA,NA,NA,3,4,3,4,3,3,3,3,3,3,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2019-10-22,5,5,5,5,4,0,0,0,0,0,2000,0,0,2000,0,0,0,12000,0,12000,0,3,0,0,1,1,1,0,2019-11-05,2019-09-21,1,1968,51,1,13,0,NA,1,0,0,0,3,85000,1,750000,210000,800000,0,0.39960983395576477,9
102818,1,1,0,0,0,0,1,0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,3,6,3,4,3,3,3,3,3,3,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,0,NA,NA,NA,NA,2,NA,NA,NA,NA,1,2019-09-18,12,1,13,14,11,0,500,0,0,0,1500,0,0,2000,0,0,1300,2981,0,4281,0,2,0,1,0,0,0,0,2019-10-16,2019-09-20,1,1956,63,1,11,0,NA,0,0,0,1,2,85000,1,285000,142000,35000,0,1.0338197946548462,9
101675,0,1,1,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,3,4,2,1,1,1,4,3,3,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,2019-09-30,5,12,5,5,11,0,0,0,0,0,2000,0,0,2000,0,35,2273,5620,0,7928,0,1,0,0,0,1,1,0,2019-11-30,2019-09-19,0,1975,44,1,13,0,NA,1,0,0,0,4,200000,1,450000,195000,700000,0,0.8518855571746826,9
104609,0,1,0,0,0,0,1,0,0,NA,NA,1,0,0,1,0,0,0,0,0,0,2,NA,NA,4,NA,NA,NA,NA,NA,NA,3,7,3,6,1,3,3,3,3,3,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,0,NA,NA,NA,NA,2,NA,NA,NA,NA,1,2019-10-25,5,5,14,12,4,0,2000,0,0,0,0,0,0,2000,0,0,40000,0,0,40000,0,2,0,1,1,1,0,0,2019-11-08,2019-09-26,0,1952,67,1,14,0,NA,1,0,0,0,2,89000,1,425000,90000,40000,0,0.5962879061698914,9
101838,0,2,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,3,3,7,3,3,3,3,3,3,1,6,NA,NA,NA,1,1,NA,NA,NA,0,0,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2019-09-30,9,12,14,12,12,0,0,0,0,0,2000,0,0,2000,0,0,29000,29000,0,58000,0,1,0,0,0,1,0,0,2019-10-31,2019-09-19,0,1958,60,4,14,0,NA,0,1,0,0,1,132500,1,450000,315000,25000,19500,0.6621668338775635,6
100151,NA,1,0,0,0,0,1,0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,7,2,3,1,1,3,3,3,3,3,3,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2019-10-09,5,5,5,5,4,0,0,0,2000,0,0,0,0,2000,0,0,0,0,0,0,0,3,0,0,1,0,0,0,2019-11-13,2019-09-24,1,1949,70,1,13,0,NA,1,0,0,0,2,45000,1,375000,94981,635537,23706,0.2499646246433258,6
103502,1,1,0,0,0,0,1,0,0,NA,NA,0,0,1,0,0,0,0,0,0,0,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,3,4,3,4,3,4,3,3,3,3,5,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,2,NA,NA,NA,NA,1,2019-10-07,13,5,1,1,12,0,2000,0,0,0,0,0,0,2000,0,0,25000,10000,0,35000,0,2,0,1,0,1,1,0,2019-11-15,2019-09-19,0,1952,66,1,13,0,NA,1,0,0,0,5,72000,1,450000,0,300000,25000,0.6361610293388367,6
103655,0,1,0,0,0,0,1,0,0,NA,NA,0,1,0,1,0,0,0,0,0,0,NA,4,NA,4,NA,NA,NA,NA,NA,NA,7,2,1,3,1,1,1,3,7,3,2,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,2019-10-09,10,3,3,5,12,0,1500,0,0,0,500,0,0,2000,0,4,300,500,0,804,0,2,0,0,1,1,1,0,2019-10-18,2019-09-19,1,1950,68,1,14,0,NA,1,0,0,0,2,65000,1,450000,0,80000,12000,0.2499646246433258,6
100207,1,0,0,0,0,0,1,0,0,NA,NA,1,0,0,0,0,0,0,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,1,4,1,1,3,3,3,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,10,5,5,5,NA,0,1000,0,1000,0,0,0,0,2000,0,250,31000,9091,0,40341,0,NA,NA,NA,NA,NA,NA,NA,2019-10-21,2019-09-21,0,1938,81,1,14,0,NA,1,0,0,0,2,75000,1,162000,0,140000,12000,0.6606265306472778,6
101714,1,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,4,2,1,1,1,4,4,NA,8,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,2019-11-21,NA,13,NA,12,NA,0,1000,0,0,0,1000,0,0,2000,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2019-10-31,2019-09-19,1,1964,55,1,10,0,NA,1,0,0,0,NA,10000,1,42900,2990,1000000,70000,0.4155225157737732,6
103609,1,1,1,0,0,0,0,0,0,4,1,0,0,1,0,0,0,0,0,0,0,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,6,3,7,4,4,4,4,4,3,3,2,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2019-10-16,5,13,5,5,12,0,300,0,0,0,700,0,0,1000,0,40,0,709,0,749,0,2,0,0,1,1,1,0,2019-11-05,2019-09-19,0,1974,44,6,14,0,NA,0,0,1,0,1,49000,0,NA,NA,50000,35000,1.1651395559310913,9
101454,1,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,2,4,1,4,4,4,4,4,3,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2019-09-27,10,5,5,3,11,0,2000,0,0,0,0,0,0,2000,0,0,0,235,0,235,0,1,0,1,1,1,1,0,2019-10-11,2019-09-27,0,1978,41,1,11,1,5,0,1,0,0,4,99000,1,325000,290000,10000,60000,1.4413235187530518,3
101737,1,1,1,0,0,0,0,0,0,4,1,0,0,1,0,0,0,0,0,0,0,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,3,4,3,4,1,3,3,3,3,3,2,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2019-10-09,10,10,11,9,12,0,2000,0,0,0,0,0,0,2000,0,200,17600,22430,0,40230,0,1,0,0,1,1,0,0,2019-11-06,2019-09-22,1,1981,38,1,13,0,NA,1,0,0,0,2,165000,1,210000,153000,750000,20000,0.24996942281723022,3
104218,0,NA,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,8,4,1,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2019-10-24,5,5,5,1,NA,0,1000,0,0,0,0,0,NA,1000,0,0,0,0,0,0,0,3,0,0,1,1,1,0,2019-10-31,2019-09-19,0,1989,30,1,11,0,NA,1,0,0,0,4,50000,0,NA,NA,20000,30000,0.24998776614665985,7
102059,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,2,4,1,4,4,4,4,4,6,2,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2019-10-15,5,10,5,1,8,2000,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2019-11-01,2019-09-23,1,1977,41,1,11,0,NA,1,0,0,0,2,90000,1,150000,30000,20000,2000,0.24997036159038544,7
100556,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,4,4,NA,NA,4,4,NA,NA,NA,4,6,2,4,1,1,4,4,4,3,3,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2019-09-27,5,5,5,1,12,0,0,0,0,0,400,0,0,400,0,0,0,400,0,400,0,1,1,0,1,1,1,0,2019-10-31,2019-09-20,0,1989,29,1,14,0,NA,1,0,0,0,3,110000,1,256000,215000,30000,15000,0.45121723413467407,7
